1.500000000000000000e+02,4.297000000000000000e+03,4.934000000000000000e+03,5.585000000000000000e+03,6.205000000000000000e+03,7.018000000000000000e+03,7.570000000000000000e+03,8.297000000000000000e+03,9.094000000000000000e+03,9.662000000000000000e+03
3.613000000000000000e+03,4.299000000000000000e+03,4.946000000000000000e+03,5.690000000000000000e+03,6.368000000000000000e+03,7.046000000000000000e+03,7.765000000000000000e+03,8.457000000000000000e+03,9.158000000000000000e+03,1.009500000000000000e+04
