-9.967394130262499652e-03
9.183836411500549690e-03
-2.912198601931083493e-03
7.234881652289322680e-03
-9.841957371310869340e-03
5.795923574753897821e-03
1.373743743438648286e-04
1.329249743689399734e-04
1.339443406342994032e-04
-4.274617614746093750e+02
1.479479370117187500e+02
-8.072266387939453125e+01
