1.176720492459665673e-01
1.647362698047465622e-03
6.796829979509402299e-03
1.006287919465516545e+00
9.923690439129096985e-01
9.791071323026522277e-01
-4.543533465914673664e-01
2.120757311100589515e-01
1.101042884986737302e+00
